sim_id,p_launch_time,p_latitude,p_longitude,p_altitude,p_balloon_mass,p_payload_mass,p_neck_lift,p_burst_diameter,p_time_step,p_iter_max,p_DataSet,p_parachute_cd,p_parachute_mass,p_parachute_diameter,burst_time_s,landing_time_s,burst_lat,burst_lon,burst_alt_m,land_lat,land_lon,land_alt_m,drift_m
358,2025-10-18 13:00,40.446850990736074,-104.63839948482519,1500,0.6,1.7970345142871584,2.158930611908563,6.0,0.5,57600,gfs,1,0.1,1.22,5375.0,1767921193.8893163,40.1935642695774,-103.70741286397968,27222.463956698262,40.0468835269239,-103.31696659436763,1498.0443356734881,120646.7804329985
359,2025-10-18 13:00,40.446700943288164,-104.63783750272304,1500,0.6,1.7559882061487693,2.0268307476152736,6.0,0.5,57600,gfs,1,0.1,1.22,6531.5,1767921196.7030613,40.13805558183936,-103.53643511347882,27537.562204167443,39.985373158890866,-103.14023394195357,1498.4860610438059,137116.24531239233
360,2025-10-18 13:00,40.445788739388114,-104.6384441376563,1500,0.6,1.7587254179097997,2.0096944003309356,6.0,0.5,57600,gfs,1,0.1,1.22,7370.5,1767921199.8727796,40.081496446477985,-103.37839187960743,27580.464351116338,39.93144885285978,-102.97210203471174,1496.777486437108,152660.9016092968
361,2025-10-18 13:00,40.44673555999655,-104.6369588753036,1500,0.6,1.7866729819434808,2.133491125255929,6.0,0.5,57600,gfs,1,0.1,1.22,5523.5,1767921202.2948213,40.18737356472718,-103.68508604169088,27283.019311210282,40.04007649826169,-103.29166381820785,1497.0023655365508,122809.01428868511
362,2025-10-18 13:00,40.44602966090133,-104.63762798383304,1500,0.6,1.784750668740059,1.939399048346711,6.0,0.5,57600,gfs,1,0.1,1.22,14578.5,1767921210.1126666,39.40747838876849,-101.83159393976483,27755.787583911275,39.302308937508265,-101.4401366123206,1499.7527412305517,301020.1009814565
363,2025-10-18 13:00,40.445596929102805,-104.63733551628893,1500,0.6,1.8241870947554057,2.105927644811925,6.0,0.5,57600,gfs,1,0.1,1.22,6393.0,1767921212.8792136,40.141170907673725,-103.55840523906242,27346.82665087479,39.991554819835386,-103.16832143567561,1497.5168428348347,134557.79628348563
364,2025-10-18 13:00,40.44496160214757,-104.63841719376471,1500,0.6,1.8246328535824363,1.86879740258793,6.0,0.5,57600,gfs,1,0.1,1.22,0.0,0.0,40.44496160214757,-104.63841719376471,1500.0,40.44496160214757,-104.63841719376471,1500.0,0.0
365,2025-10-18 13:00,40.44666297982385,-104.63829614193041,1500,0.6,1.7805066133066951,2.036803279549828,6.0,0.5,57600,gfs,1,0.1,1.22,7282.5,1767921216.023288,40.086402709318556,-103.39083719222201,27513.542711967628,39.93692099140387,-102.9864300803445,1497.970160091811,151323.25749393323
366,2025-10-18 13:00,40.44640776176993,-104.63789921173405,1500,0.6,1.810079825561103,2.032039258861196,6.0,0.5,57600,gfs,1,0.1,1.22,8963.5,1767921220.218598,39.9305931523137,-103.06022267887973,27525.229644219235,39.788878212828116,-102.6664257948274,1496.9131075685136,182885.2495127995
367,2025-10-18 13:00,40.44575243007729,-104.6377061134546,1500,0.6,1.8079818589710488,1.8969222945666533,6.0,0.5,57600,gfs,1,0.1,1.22,0.0,0.0,40.44575243007729,-104.6377061134546,1500.0,40.44575243007729,-104.6377061134546,1500.0,0.0
368,2025-10-18 13:00,40.445955016165385,-104.63835179199914,1500,0.6,1.7865564105356648,2.0691887564592055,6.0,0.5,57600,gfs,1,0.1,1.22,6381.5,1767921223.196147,40.14407436581956,-103.56337481453352,27434.991869177342,39.99362182687712,-103.16998602401053,1499.1537584160012,134433.50342546133
369,2025-10-18 13:00,40.44555197178911,-104.63754401479297,1500,0.6,1.8205666809824275,1.9628619506598746,6.0,0.5,57600,gfs,1,0.1,1.22,17305.5,1767921233.8140945,39.139742574176104,-101.23821466943114,27695.802146159625,39.05353665531538,-100.87247777778857,1498.2112871781428,357121.6650565526
370,2025-10-18 13:00,40.4466954512219,-104.63823644788734,1500,0.6,1.7914783438100967,1.893932554028001,6.0,0.5,57600,gfs,1,0.1,1.22,28799.5,1767921257.7826233,38.65828845390349,-99.38630059372049,7592.256164602049,38.65822907394075,-99.38615848135527,7591.187454050797,492141.88351934665
371,2025-10-18 13:00,40.44589428512177,-104.63729013627608,1500,0.6,1.7824071879221954,2.0061965616958917,6.0,0.5,57600,gfs,1,0.1,1.22,8851.0,1767921261.751997,39.94226264824041,-103.08303273819696,27587.392868720315,39.799617638027925,-102.68667000349711,1497.8243308386163,180748.96238912144
372,2025-10-18 13:00,40.44626442959315,-104.63831576616884,1500,0.6,1.784321566566015,1.9939465716152318,6.0,0.5,57600,gfs,1,0.1,1.22,9557.5,1767921266.1315746,39.87799838125688,-102.92673791928691,27619.431481317013,39.73603269908043,-102.52610608471163,1497.2491794189748,196260.93014534024
373,2025-10-18 13:00,40.44662568453244,-104.63747138901104,1500,0.6,1.7766506926867425,1.9142978810790774,6.0,0.5,57600,gfs,1,0.1,1.22,18924.5,1767921279.0394404,39.04388649069365,-100.8652516271033,27818.52952610935,38.97362332111172,-100.49786371602146,1497.7733865727364,390095.3077234739
374,2025-10-18 13:00,40.446611072469686,-104.63725703182813,1500,0.6,1.7600130642935736,2.056998633337688,6.0,0.5,57600,gfs,1,0.1,1.22,6189.5,1767921281.9220002,40.15526652202874,-103.59405953514833,27464.3571777922,40.004501128771636,-103.19910022851239,1498.7373511536978,131620.09969348588
375,2025-10-18 13:00,40.44533362129836,-104.63814696398092,1500,0.6,1.7986319851624102,2.0489384309856575,6.0,0.5,57600,gfs,1,0.1,1.22,7390.5,1767921285.3396485,40.07747047616255,-103.3749597272136,27483.921483005044,39.928584834635984,-102.97227968711962,1497.9433478990184,152727.2780204317
376,2025-10-18 13:00,40.4457383455998,-104.63820802579721,1500,0.6,1.860520634423141,1.9577182369020023,6.0,0.5,57600,gfs,1,0.1,1.22,0.0,0.0,40.4457383455998,-104.63820802579721,1500.0,40.4457383455998,-104.63820802579721,1500.0,0.0
377,2025-10-18 13:00,40.44648729958391,-104.63837615204187,1500,0.6,1.8461898727189072,1.9383644917037333,6.0,0.5,57600,gfs,1,0.1,1.22,0.0,0.0,40.44648729958391,-104.63837615204187,1500.0,40.44648729958391,-104.63837615204187,1500.0,0.0
378,2025-10-18 13:00,40.44615693354303,-104.63768503778985,1500,0.6,1.838661397307407,1.9615754079384213,6.0,0.5,57600,gfs,1,0.1,1.22,25002.5,1767921306.5854864,38.76520523231976,-99.62634636368425,27698.75552406112,38.69175790411096,-99.24245068072617,1499.300150591775,501803.0488985964
379,2025-10-18 13:00,40.44650667262821,-104.63762283540828,1500,0.6,1.8063289690219304,2.0412581050627496,6.0,0.5,57600,gfs,1,0.1,1.22,8386.0,1767921310.2915995,39.98710431490529,-103.16951534335882,27502.073374504664,39.84129251565408,-102.76976490557269,1499.490808261359,172437.59960130317
380,2025-10-18 13:00,40.446600501124855,-104.63846232135845,1500,0.6,1.8116211785852705,1.9989095933745136,6.0,0.5,57600,gfs,1,0.1,1.22,11075.5,1767921315.5257535,39.74289576465084,-102.60392994277754,27605.762363463484,39.61940053888194,-102.18721016272328,1499.4494326055867,228056.73353154736
381,2025-10-18 13:00,40.44625161824089,-104.63775154421552,1500,0.6,1.818241556057032,2.069395479111939,6.0,0.5,57600,gfs,1,0.1,1.22,7385.0,1767921318.7402327,40.076872812686055,-103.3739346653053,27433.498598931306,39.92864570029602,-102.97308789140321,1499.6639494609008,152667.511914672
382,2025-10-18 13:00,40.44683511443456,-104.63761955856403,1500,0.6,1.8053266749512733,1.9883269647206712,6.0,0.5,57600,gfs,1,0.1,1.22,11277.5,1767921324.075775,39.73115436275323,-102.56952993547004,27631.726229645512,39.6080281411462,-102.15076112869612,1497.92009439896,231366.5981589311
383,2025-10-18 13:00,40.4462380690785,-104.63777878167372,1500,0.6,1.8058231687003508,2.044741429444749,6.0,0.5,57600,gfs,1,0.1,1.22,7617.5,1767921327.3993769,40.063114795580084,-103.33582592257328,27494.550742836367,39.914131060959996,-102.93330519535576,1499.2941525957121,156421.82322264064
384,2025-10-18 13:00,40.446634074582825,-104.63857167924441,1500,0.6,1.7699305639437481,1.9395783997021767,6.0,0.5,57600,gfs,1,0.1,1.22,12917.0,1767921334.2174375,39.560578788532005,-102.16530484541505,27755.128034064164,39.439953578708675,-101.7552572670348,1497.6176238764442,270074.4869091671
385,2025-10-18 13:00,40.44591159365802,-104.63731508547609,1500,0.6,1.8490135846491398,1.9496056027371738,6.0,0.5,57600,gfs,1,0.1,1.22,28799.5,1767921358.341006,38.79383960424945,-100.82422872470231,4939.258200003878,38.79377342060693,-100.82412668861615,4938.0633705911405,374678.9677056393
386,2025-10-18 13:00,40.446114081706746,-104.63794580985048,1500,0.6,1.7586282034383511,2.03634546281326,6.0,0.5,57600,gfs,1,0.1,1.22,6436.5,1767921361.2563941,40.14251294060384,-103.55341619801894,27513.87569382235,39.99084282264991,-103.15743274031993,1497.352190952337,135514.4267325937
387,2025-10-18 13:00,40.44588453431987,-104.63761863165246,1500,0.6,1.787343000486779,2.048061549542475,6.0,0.5,57600,gfs,1,0.1,1.22,6696.0,1767921364.334334,40.1247753366145,-103.50499164871938,27486.232688291475,39.97297555847844,-103.09992845039369,1497.0266601020205,140766.24324014407
388,2025-10-18 13:00,40.44679152303779,-104.63836536325644,1500,0.6,1.7674107341793155,1.9213003558444195,6.0,0.5,57600,gfs,1,0.1,1.22,14641.0,1767921372.3953238,39.40632772676895,-101.82070069349729,27801.61418492829,39.30176406370272,-101.4274486545708,1497.3595116464228,302119.46081692865
389,2025-10-18 13:00,40.44577826975107,-104.638211487749,1500,0.6,1.777622492686215,1.9585096788507028,6.0,0.5,57600,gfs,1,0.1,1.22,11372.0,1767921377.8399513,39.72641238694829,-102.55534731760457,27706.66967720785,39.603169233559036,-102.13380687745574,1498.968314963602,232912.58479731184
390,2025-10-18 13:00,40.445030840716555,-104.63781043498466,1500,0.6,1.828954352209838,1.9403745884046322,6.0,0.5,57600,gfs,1,0.1,1.22,28799.5,1767921401.8789582,38.65928352564731,-97.73129330003546,15860.647607941666,38.659286331809575,-97.73117301391484,15859.725565867733,624348.3042025373
391,2025-10-18 13:00,40.44603983235208,-104.63791725998759,1500,0.6,1.761383917905013,2.09882288041065,6.0,0.5,57600,gfs,1,0.1,1.22,5684.0,1767921404.4316297,40.180019440462466,-103.67123724615956,27364.011039213623,40.03117745004794,-103.27510856744276,1499.7002108999827,124534.82753888793
392,2025-10-18 13:00,40.446452150581806,-104.63802107734868,1500,0.6,1.7934459285193387,1.9992231064816661,6.0,0.5,57600,gfs,1,0.1,1.22,9805.0,1767921408.866388,39.858778169851035,-102.87883494989023,27604.826522787822,39.72314942404802,-102.47277094030053,1496.9800299800022,200992.1540619009
393,2025-10-18 13:00,40.44642579689311,-104.63774460794687,1500,0.6,1.8519562102109217,1.9126209381309323,6.0,0.5,57600,gfs,1,0.1,1.22,0.0,0.0,40.44642579689311,-104.63774460794687,1500.0,40.44642579689311,-104.63774460794687,1500.0,0.0
394,2025-10-18 13:00,40.446564242214286,-104.63828039920824,1500,0.6,1.8333173776237301,2.066982479055186,6.0,0.5,57600,gfs,1,0.1,1.22,8453.5,1767921412.5711572,39.97963640744142,-103.15778680264839,27440.22393107442,39.835930928277755,-102.76274325052675,1498.3549224264152,173279.64939488744
395,2025-10-18 13:00,40.44649937649067,-104.63803559597929,1500,0.6,1.774189138454424,1.917336975183558,6.0,0.5,57600,gfs,1,0.1,1.22,17149.0,1767921423.1808345,39.16665132694599,-101.26085229200596,27811.12231261143,39.08577127018121,-100.88380619131657,1498.3296069555875,354720.68511409505
396,2025-10-18 13:00,40.44686267796692,-104.63912069972125,1500,0.6,1.8200007791108435,2.026727534592634,6.0,0.5,57600,gfs,1,0.1,1.22,9765.5,1767921427.639655,39.86152489528022,-102.88678639967075,27538.23509187068,39.72606430992144,-102.483012428661,1497.6408896665232,200163.95908143223
397,2025-10-18 13:00,40.446495708231794,-104.6380974950116,1500,0.6,1.7403019384257712,1.9751698214088553,6.0,0.5,57600,gfs,1,0.1,1.22,8354.0,1767921431.341433,39.99317513354993,-103.1750294895147,27664.895351183517,39.845454193771346,-102.76741048881291,1499.6630080595874,172474.25081300113
398,2025-10-18 13:00,40.44654755208759,-104.63754058968863,1500,0.6,1.820947641239987,1.9917331473407471,6.0,0.5,57600,gfs,1,0.1,1.22,12820.0,1767921437.794541,39.566779249580215,-102.19060128788465,27623.355892246607,39.44681459448297,-101.7837673638007,1497.4667087195126,267452.14938143606
399,2025-10-18 13:00,40.44576774616767,-104.6377083453736,1500,0.6,1.7801238886827204,2.151941676578515,6.0,0.5,57600,gfs,1,0.1,1.22,5299.0,1767921440.1666582,40.196449529907994,-103.71973897801188,27238.489251818024,40.049354622313345,-103.32892664840962,1499.9922450302993,119501.96926203545
400,2025-10-18 13:00,40.4456313544306,-104.63791305838383,1500,0.6,1.8507597597715912,1.937465161602268,6.0,0.5,57600,gfs,1,0.1,1.22,0.0,0.0,40.4456313544306,-104.63791305838383,1500.0,40.4456313544306,-104.63791305838383,1500.0,0.0
401,2025-10-18 13:00,40.44648316254971,-104.63716936602374,1500,0.6,1.8008139819700442,2.075934239605243,6.0,0.5,57600,gfs,1,0.1,1.22,6476.0,1767921443.089728,40.138578392870166,-103.54385932209073,27419.052890757546,39.987661201806375,-103.15163533370551,1498.5426992819373,136059.92229285085
402,2025-10-18 13:00,40.44569313130921,-104.63760241736844,1500,0.6,1.7896083997322,1.9890481295179507,6.0,0.5,57600,gfs,1,0.1,1.22,10191.5,1767921447.7940676,39.821895128265886,-102.80193123515751,27629.92236692196,39.68639713962293,-102.39349241375265,1499.1967489430544,208791.5317522865
403,2025-10-18 13:00,40.44573805959437,-104.63798633563215,1500,0.6,1.7964710324817799,2.0683210741380376,6.0,0.5,57600,gfs,1,0.1,1.22,6528.5,1767921450.6644275,40.13518109760442,-103.53523277273962,27437.366071707424,39.983484898462336,-103.14259454116996,1497.431381475022,136983.15707479208
404,2025-10-18 13:00,40.44655098178114,-104.63763205974153,1500,0.6,1.8009909610615717,1.929789718447432,6.0,0.5,57600,gfs,1,0.1,1.22,21623.5,1767921466.668213,38.903661676005164,-100.38365012091833,27778.832284869382,38.820969523563356,-100.02009533802538,1498.7761504331409,434703.2569663823
405,2025-10-18 13:00,40.446336842762,-104.63838757222611,1500,0.6,1.7834928355567183,2.122247968097879,6.0,0.5,57600,gfs,1,0.1,1.22,5666.5,1767921469.158343,40.18034927813866,-103.673277905424,27307.72783786688,40.032182589639675,-103.27907047908653,1499.2462965790317,124229.35733322808
406,2025-10-18 13:00,40.445780566627235,-104.63815089041883,1500,0.6,1.8426178389252936,2.0039493109342534,6.0,0.5,57600,gfs,1,0.1,1.22,14027.5,1767921476.5828729,39.442878632598166,-101.91816246583971,27594.035350955648,39.33775878971472,-101.52550363939298,1497.6013925214536,292721.36182860145
407,2025-10-18 13:00,40.44656264531254,-104.63773648395015,1500,0.6,1.791310912632944,1.9466320636284196,6.0,0.5,57600,gfs,1,0.1,1.22,14518.5,1767921484.5182564,39.41183531451999,-101.84019064814255,27736.819199395024,39.306033071714175,-101.44909454206973,1497.7202818125645,300178.2697298343
408,2025-10-18 13:00,40.446478147546955,-104.63812793095026,1500,0.6,1.779663788401101,1.9087174605259773,6.0,0.5,57600,gfs,1,0.1,1.22,21539.0,1767921500.386625,38.912085179149166,-100.38931189474472,27833.35753660369,38.8310933846888,-100.02352369532329,1499.8957485270523,433978.81411938445
409,2025-10-18 13:00,40.44605099084553,-104.63799583769067,1500,0.6,1.784857742580492,1.973259665650608,6.0,0.5,57600,gfs,1,0.1,1.22,11010.5,1767921505.534615,39.748050456340806,-102.6153447533469,27670.747923511328,39.623722826836286,-102.19649307384515,1498.5771008221175,227073.6444974759
410,2025-10-18 13:00,40.44638208750196,-104.6382369930822,1500,0.6,1.792354912853095,2.0248743511391822,6.0,0.5,57600,gfs,1,0.1,1.22,8483.5,1767921509.261461,39.97836789889066,-103.15211864097947,27542.555487658752,39.834282461505886,-102.75430530438982,1496.804803489525,174002.01945103114
411,2025-10-18 13:00,40.446802207915916,-104.63700716587637,1500,0.6,1.7829307398498648,1.984350821879309,6.0,0.5,57600,gfs,1,0.1,1.22,10021.5,1767921513.823652,39.84154793585064,-102.83831141883003,27642.1568797267,39.70583479577745,-102.42975793458004,1498.902862319264,205073.92538935682
412,2025-10-18 13:00,40.44635607443942,-104.63829674246614,1500,0.6,1.7786852281116106,1.9027958045348312,6.0,0.5,57600,gfs,1,0.1,1.22,24292.5,1767921533.7287915,38.79807823571234,-99.78766775617568,27848.408955279363,38.72266196751225,-99.40714714280062,1497.0737954518938,487439.3325872114
413,2025-10-18 13:00,40.446250203945986,-104.63781539719314,1500,0.6,1.8269507112072643,2.075455037236371,6.0,0.5,57600,gfs,1,0.1,1.22,7437.5,1767921536.9769418,40.072954526679645,-103.36523411873003,27420.290719330547,39.92494359602979,-102.96512997366327,1499.3866428929553,153457.37093774904
414,2025-10-18 13:00,40.44648644539401,-104.63918520103827,1500,0.6,1.797125378615998,1.968865532655529,6.0,0.5,57600,gfs,1,0.1,1.22,12686.5,1767921543.2834823,39.58183085339498,-102.22107016732109,27680.969109068486,39.46055136782345,-101.81125769819853,1497.6292374021655,264789.5826134868
415,2025-10-18 13:00,40.44613124259514,-104.6376338402176,1500,0.6,1.8040341680775391,1.9916846182952768,6.0,0.5,57600,gfs,1,0.1,1.22,11055.0,1767921548.447101,39.74403863830573,-102.60761129068761,27624.191870290237,39.62027638251444,-102.1903022721136,1498.4909948128027,227690.45255270213
416,2025-10-18 13:00,40.446661742441975,-104.6366735027341,1500,0.6,1.8080035598170683,2.023030134242441,6.0,0.5,57600,gfs,1,0.1,1.22,9308.5,1767921552.5766115,39.8976290600547,-102.98744171312173,27547.190310798414,39.754004102386475,-102.59089710008028,1499.5999235905597,190280.8204997432
417,2025-10-18 13:00,40.44513308561092,-104.63803070376242,1500,0.6,1.767482968435118,1.9774879855875036,6.0,0.5,57600,gfs,1,0.1,1.22,9533.5,1767921556.8523808,39.87921535886947,-102.93376937631508,27659.659770556686,39.73623089596155,-102.53183814725759,1499.4408681633954,195734.04600054474
418,2025-10-18 13:00,40.44638608985183,-104.63793362477395,1500,0.6,1.7774630542027126,1.910562978924775,6.0,0.5,57600,gfs,1,0.1,1.22,20206.0,1767921570.8753812,38.96940364704013,-100.6370817269295,27828.92349993376,38.89601169506051,-100.26528001106692,1499.732370090486,411982.56043191144
419,2025-10-18 13:00,40.44614584880099,-104.63823517038662,1500,0.6,1.7829146237607008,2.013576952913146,6.0,0.5,57600,gfs,1,0.1,1.22,8558.5,1767921574.6658952,39.97115619960587,-103.13825292588672,27569.986948314,39.82726154835832,-102.7407166109362,1498.8618128257042,175368.01227804454
420,2025-10-18 13:00,40.44746832740657,-104.63791705908059,1500,0.6,1.7644825191548819,2.1164230442131933,6.0,0.5,57600,gfs,1,0.1,1.22,5451.5,1767921577.0904586,40.19198249469444,-103.69505461631933,27321.88414293347,40.04427693405555,-103.30030832218881,1496.8833290410978,122056.7329641628
421,2025-10-18 13:00,40.446300217826874,-104.63807549976856,1500,0.6,1.7444151753097732,2.0184679100339813,6.0,0.5,57600,gfs,1,0.1,1.22,6485.0,1767921579.9181747,40.14086635941632,-103.54547868109134,27558.76025260628,39.98834335350455,-103.14818625325937,1497.3135088813403,136366.41337416373
422,2025-10-18 13:00,40.44610074332622,-104.63829411261764,1500,0.6,1.7970018563181032,1.9279328000726688,6.0,0.5,57600,gfs,1,0.1,1.22,20675.0,1767921594.6337605,38.939018465457465,-100.58325333430597,27784.32639629639,38.862552896667765,-100.21164731884986,1497.8733269782012,417806.5742665455
